,System_ID,log-gamma,T,Solvent_SMILES,Solute_SMILES,T_str,Rare_species,Rare_solvent_solute,key_class,GH-GNN,Same_key_class_n,Similarity_max,Similarity_max_10,Similarity_max_30,Similarity_max_50,Similarity_max_100
326,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCCC_100.0,2.160099445,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCCC,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2575292587280273,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
327,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCCC_50.0,2.918635223,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCCC,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.4864623546600342,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
328,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCCC_60.0,2.774649098,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCCC,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.4351781606674194,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
329,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCCC_70.0,2.617687761,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCCC,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3868833780288696,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
330,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCCC_80.0,2.465808774,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCCC,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3413232564926147,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
331,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCCC_90.0,2.282178283,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCCC,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2982728481292724,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
332,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCC_100.0,0.967364002,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCC,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2093703746795654,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
333,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCC_50.0,2.480396494,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCC,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.4672719240188598,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
334,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCC_60.0,2.121782382,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCC,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.4094985723495483,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
335,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCC_70.0,1.797741541,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCC,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3550924062728882,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
336,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCC_80.0,1.514027728,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCC,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3037675619125366,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
337,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCCC_90.0,1.211643311,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCCC,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2552692890167236,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
338,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCC_100.0,0.53882982,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCC,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2652416229248047,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
339,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCC_50.0,1.474076275,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCC,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.4505956172943115,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
340,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCC_60.0,1.249328506,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCC,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.4090738296508789,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
341,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCC_70.0,1.022091151,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCC,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3699722290039062,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
342,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCC_80.0,0.83984156,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCC,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3330849409103393,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
343,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCCC_90.0,0.704087121,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCCC,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2982292175292969,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
344,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCC_100.0,-0.332679438,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCC,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2576349377632141,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
345,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCC_50.0,0.645006805,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCC,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.4029295444488525,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
346,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCC_60.0,0.427878703,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCC,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3703844547271728,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
347,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCC_70.0,0.230317755,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCC,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3397260904312134,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
348,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCC_80.0,0.015873349,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCC,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.3108236789703369,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
349,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCCC_90.0,-0.168418652,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCCC,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2835034728050232,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
350,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCC_100.0,-1.127011763,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCC,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.0366207361221313,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
351,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCC_50.0,-0.229413164,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCC,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.2128878831863403,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
352,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCC_60.0,-0.391562203,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCC,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.1734019517898559,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
353,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCC_70.0,-0.608806032,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCC,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.1362169981002807,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
354,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCC_80.0,-0.783071888,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCC,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.1011383533477783,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
355,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCC_90.0,-0.96233467,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCC,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Saturated hydrocarbons,0.0679913759231567,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
356,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCc1ccccc1_100.0,2.356504935,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCc1ccccc1,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.004015564918518,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
357,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCc1ccccc1_50.0,3.19626205,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCc1ccccc1,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,0.130750298500061,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
358,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCc1ccccc1_60.0,3.031195938,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCc1ccccc1,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,0.1005612611770629,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
359,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCc1ccccc1_70.0,2.862143736,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCc1ccccc1,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,0.0721312761306762,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
360,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCc1ccccc1_80.0,2.705647316,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCc1ccccc1,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,0.0453115701675415,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
361,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCCc1ccccc1_90.0,2.523806799,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCCc1ccccc1,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,0.0199689865112304,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
362,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCc1ccccc1_100.0,1.744842549,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCc1ccccc1,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.2458112239837646,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
363,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCc1ccccc1_50.0,2.880994596,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCc1ccccc1,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.135705292224884,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
364,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCc1ccccc1_60.0,2.690632727,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCc1ccccc1,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.1603702306747436,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
365,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCc1ccccc1_70.0,2.443650533,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCc1ccccc1,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.1835981011390686,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
366,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCc1ccccc1_80.0,2.216809316,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCc1ccccc1,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.2055102586746215,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
367,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCCc1ccccc1_90.0,1.99252107,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCCc1ccccc1,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.226215660572052,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
368,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCOC(C)=O_100.0,-0.569161201,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCOC(C)=O,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Carboxylic acids and derivatives,0.0347633361816406,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
369,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCOC(C)=O_50.0,0.354171814,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCOC(C)=O,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Carboxylic acids and derivatives,0.3851494789123535,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
370,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCOC(C)=O_60.0,0.194744077,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCOC(C)=O,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Carboxylic acids and derivatives,0.3066585063934326,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
371,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCOC(C)=O_70.0,-0.015113638,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCOC(C)=O,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Carboxylic acids and derivatives,0.2327420711517334,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
372,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCOC(C)=O_80.0,-0.139262067,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCOC(C)=O,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Carboxylic acids and derivatives,0.1630117893218994,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
373,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCOC(C)=O_90.0,-0.356674944,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCOC(C)=O,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Carboxylic acids and derivatives,0.0971217155456543,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
374,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCc1ccccc1_100.0,1.058831419,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCc1ccccc1,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.3812131285667419,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
375,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCc1ccccc1_50.0,2.426217653,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCc1ccccc1,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.2845025062561035,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
376,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCc1ccccc1_60.0,2.16916798,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCc1ccccc1,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.3061669468879699,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
377,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCc1ccccc1_70.0,1.913386957,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCc1ccccc1,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.3265687227249145,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
378,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCc1ccccc1_80.0,1.602211867,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCc1ccccc1,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.3458150625228882,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
379,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_CCc1ccccc1_90.0,1.361489242,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,CCc1ccccc1,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.364001452922821,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
380,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1cc(C)ccc1_100.0,1.143585654,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1cc(C)ccc1,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.4274542927742004,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
381,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1cc(C)ccc1_50.0,2.471145735,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1cc(C)ccc1,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.2875365018844604,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
382,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1cc(C)ccc1_60.0,2.227322608,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1cc(C)ccc1,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.3188798427581787,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
383,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1cc(C)ccc1_70.0,1.97380321,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1cc(C)ccc1,70.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.3483965396881103,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
384,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1cc(C)ccc1_80.0,1.673538838,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1cc(C)ccc1,80.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.3762415647506714,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
385,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1cc(C)ccc1_90.0,1.417308415,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1cc(C)ccc1,90.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.4025530219078064,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
386,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1ccc(C)cc1_100.0,1.060910421,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1ccc(C)cc1,100.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.4226810932159424,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
387,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1ccc(C)cc1_50.0,2.449797473,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1ccc(C)cc1,50.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.2754080295562744,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
388,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N_Cc1ccc(C)cc1_60.0,2.198557023,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,Cc1ccc(C)cc1,60.0,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,Solvent,nan_Benzene and substituted derivatives,-0.3083993196487427,0,0.3641304347826087,0.3063583815028902,0.2222222222222222,0.20711974110032363,0.1830065359477124
